event_id,shipment_id,warehouse_id,event_type,event_timestamp,part_id,quantity,status
WMS-00378-4,SH-00378,W-COV,Pick Started,2026-06-09T20:32,UT-PIPEW-009,7,Completed
WMS-00378-5,SH-00378,W-GLA,Pick Completed,2026-06-09T22:32,UT-PIPEW-009,2,Completed
WMS-00378-6,SH-00378,W-COV,Pack Completed,2026-06-10T00:46,UT-PIPEW-009,23,Exception
WMS-00379-0,SH-00379,W-MAN,ASN Received,2026-06-07T17:00,UT-BOILE-032,13,Completed
WMS-00379-1,SH-00379,W-COV,Goods Received,2026-06-07T19:11,UT-BOILE-032,7,Completed
WMS-00379-2,SH-00379,W-MAN,Putaway Completed,2026-06-07T21:32,UT-BOILE-032,14,Open
WMS-00379-3,SH-00379,W-GLA,Stock Adjustment,2026-06-07T23:58,UT-BOILE-032,23,Completed
WMS-00379-4,SH-00379,W-GLA,Pick Started,2026-06-08T01:58,UT-BOILE-032,5,Completed
WMS-00379-5,SH-00379,W-GLA,Pick Completed,2026-06-08T03:47,UT-BOILE-032,4,Completed
WMS-00379-6,SH-00379,W-GLA,Pack Completed,2026-06-08T05:50,UT-BOILE-032,5,Completed
WMS-00379-7,SH-00379,W-LON,Shipment Created,2026-06-08T07:26,UT-BOILE-032,16,Completed
WMS-00380-0,SH-00380,W-MAN,ASN Received,2026-06-11T17:41,UT-PIPEW-041,6,Open
WMS-00380-1,SH-00380,W-MAN,Goods Received,2026-06-11T19:33,UT-PIPEW-041,13,Completed
WMS-00380-2,SH-00380,W-MAN,Putaway Completed,2026-06-11T21:10,UT-PIPEW-041,8,Exception
WMS-00380-3,SH-00380,W-GLA,Stock Adjustment,2026-06-11T23:21,UT-PIPEW-041,14,Exception
WMS-00381-0,SH-00381,W-LON,ASN Received,2026-06-10T10:23,UT-PUMP-043,11,Exception
WMS-00381-1,SH-00381,W-COV,Goods Received,2026-06-10T12:17,UT-PUMP-043,16,Open
WMS-00381-2,SH-00381,W-MAN,Putaway Completed,2026-06-10T14:23,UT-PUMP-043,8,Exception
WMS-00381-3,SH-00381,W-COV,Stock Adjustment,2026-06-10T16:39,UT-PUMP-043,14,Open
WMS-00381-4,SH-00381,W-GLA,Pick Started,2026-06-10T18:06,UT-PUMP-043,9,Open
WMS-00381-5,SH-00381,W-GLA,Pick Completed,2026-06-10T20:14,UT-PUMP-043,8,Open
WMS-00382-0,SH-00382,W-MAN,ASN Received,2026-06-10T15:20,UT-PUMP-090,9,Completed
WMS-00382-1,SH-00382,W-GLA,Goods Received,2026-06-10T17:26,UT-PUMP-090,18,Open
WMS-00382-2,SH-00382,W-LON,Putaway Completed,2026-06-10T19:15,UT-PUMP-090,22,Exception
WMS-00382-3,SH-00382,W-COV,Stock Adjustment,2026-06-10T21:26,UT-PUMP-090,4,Open
WMS-00383-0,SH-00383,W-MAN,ASN Received,2026-06-19T15:24,UT-PUMP-069,24,Open
WMS-00383-1,SH-00383,W-MAN,Goods Received,2026-06-19T17:07,UT-PUMP-069,5,Completed
WMS-00383-2,SH-00383,W-GLA,Putaway Completed,2026-06-19T19:25,UT-PUMP-069,7,Exception
WMS-00383-3,SH-00383,W-GLA,Stock Adjustment,2026-06-19T21:50,UT-PUMP-069,15,Open
WMS-00383-4,SH-00383,W-MAN,Pick Started,2026-06-19T23:20,UT-PUMP-069,21,Open
WMS-00383-5,SH-00383,W-MAN,Pick Completed,2026-06-20T01:47,UT-PUMP-069,19,Exception
WMS-00383-6,SH-00383,W-MAN,Pack Completed,2026-06-20T03:24,UT-PUMP-069,23,Open
WMS-00384-0,SH-00384,W-COV,ASN Received,2026-06-20T09:07,UT-SENSO-052,13,Exception
WMS-00384-1,SH-00384,W-MAN,Goods Received,2026-06-20T11:36,UT-SENSO-052,20,Open
WMS-00384-2,SH-00384,W-COV,Putaway Completed,2026-06-20T13:48,UT-SENSO-052,3,Completed
WMS-00384-3,SH-00384,W-MAN,Stock Adjustment,2026-06-20T15:14,UT-SENSO-052,9,Open
WMS-00384-4,SH-00384,W-MAN,Pick Started,2026-06-20T17:30,UT-SENSO-052,22,Open
WMS-00385-0,SH-00385,W-COV,ASN Received,2026-06-18T09:54,UT-VALVE-085,7,Open
WMS-00385-1,SH-00385,W-GLA,Goods Received,2026-06-18T11:19,UT-VALVE-085,18,Open
WMS-00385-2,SH-00385,W-MAN,Putaway Completed,2026-06-18T13:03,UT-VALVE-085,7,Open
WMS-00385-3,SH-00385,W-MAN,Stock Adjustment,2026-06-18T15:04,UT-VALVE-085,14,Completed
WMS-00386-0,SH-00386,W-MAN,ASN Received,2026-06-16T17:58,UT-VALVE-062,16,Exception
WMS-00386-1,SH-00386,W-COV,Goods Received,2026-06-16T19:49,UT-VALVE-062,20,Completed
WMS-00386-2,SH-00386,W-LON,Putaway Completed,2026-06-16T21:30,UT-VALVE-062,17,Open
WMS-00386-3,SH-00386,W-LON,Stock Adjustment,2026-06-16T23:24,UT-VALVE-062,10,Open
WMS-00386-4,SH-00386,W-MAN,Pick Started,2026-06-17T01:38,UT-VALVE-062,3,Completed
WMS-00387-0,SH-00387,W-COV,ASN Received,2026-06-10T17:08,UT-BOILE-011,21,Open
WMS-00387-1,SH-00387,W-GLA,Goods Received,2026-06-10T19:31,UT-BOILE-011,24,Completed
WMS-00387-2,SH-00387,W-LON,Putaway Completed,2026-06-10T21:37,UT-BOILE-011,18,Exception
WMS-00388-0,SH-00388,W-LON,ASN Received,2026-06-17T13:55,UT-SENSO-079,1,Open
WMS-00388-1,SH-00388,W-COV,Goods Received,2026-06-17T15:42,UT-SENSO-079,2,Completed
WMS-00388-2,SH-00388,W-GLA,Putaway Completed,2026-06-17T17:54,UT-SENSO-079,21,Open
WMS-00388-3,SH-00388,W-COV,Stock Adjustment,2026-06-17T19:53,UT-SENSO-079,8,Completed
WMS-00388-4,SH-00388,W-LON,Pick Started,2026-06-17T21:32,UT-SENSO-079,21,Open
WMS-00389-0,SH-00389,W-GLA,ASN Received,2026-06-15T09:02,UT-BOILE-034,1,Open
WMS-00389-1,SH-00389,W-COV,Goods Received,2026-06-15T11:02,UT-BOILE-034,24,Exception
WMS-00389-2,SH-00389,W-GLA,Putaway Completed,2026-06-15T13:28,UT-BOILE-034,20,Completed
WMS-00389-3,SH-00389,W-MAN,Stock Adjustment,2026-06-15T15:23,UT-BOILE-034,4,Exception
WMS-00389-4,SH-00389,W-COV,Pick Started,2026-06-15T17:59,UT-BOILE-034,8,Open
WMS-00390-0,SH-00390,W-LON,ASN Received,2026-06-11T15:35,UT-BOILE-004,14,Open
WMS-00390-1,SH-00390,W-GLA,Goods Received,2026-06-11T17:46,UT-BOILE-004,21,Completed
WMS-00390-2,SH-00390,W-COV,Putaway Completed,2026-06-11T19:11,UT-BOILE-004,3,Exception
WMS-00390-3,SH-00390,W-MAN,Stock Adjustment,2026-06-11T21:01,UT-BOILE-004,13,Completed
WMS-00390-4,SH-00390,W-GLA,Pick Started,2026-06-11T23:31,UT-BOILE-004,18,Exception
WMS-00391-0,SH-00391,W-LON,ASN Received,2026-06-15T16:04,UT-BOILE-004,24,Completed
WMS-00391-1,SH-00391,W-LON,Goods Received,2026-06-15T18:21,UT-BOILE-004,14,Open
WMS-00391-2,SH-00391,W-MAN,Putaway Completed,2026-06-15T20:14,UT-BOILE-004,15,Open
WMS-00392-0,SH-00392,W-MAN,ASN Received,2026-06-13T13:13,UT-BOILE-057,10,Exception
WMS-00392-1,SH-00392,W-COV,Goods Received,2026-06-13T15:49,UT-BOILE-057,2,Open
WMS-00392-2,SH-00392,W-COV,Putaway Completed,2026-06-13T17:29,UT-BOILE-057,23,Completed
WMS-00392-3,SH-00392,W-GLA,Stock Adjustment,2026-06-13T19:07,UT-BOILE-057,24,Open
WMS-00392-4,SH-00392,W-GLA,Pick Started,2026-06-13T21:15,UT-BOILE-057,13,Exception
WMS-00393-0,SH-00393,W-COV,ASN Received,2026-06-11T15:28,UT-BOILE-042,6,Completed
WMS-00393-1,SH-00393,W-LON,Goods Received,2026-06-11T17:18,UT-BOILE-042,6,Exception
WMS-00393-2,SH-00393,W-MAN,Putaway Completed,2026-06-11T19:53,UT-BOILE-042,5,Completed
WMS-00393-3,SH-00393,W-GLA,Stock Adjustment,2026-06-11T21:05,UT-BOILE-042,14,Open
WMS-00393-4,SH-00393,W-MAN,Pick Started,2026-06-11T23:57,UT-BOILE-042,4,Open
WMS-00393-5,SH-00393,W-MAN,Pick Completed,2026-06-12T01:37,UT-BOILE-042,6,Open
WMS-00393-6,SH-00393,W-LON,Pack Completed,2026-06-12T03:38,UT-BOILE-042,7,Open
WMS-00393-7,SH-00393,W-COV,Shipment Created,2026-06-12T05:25,UT-BOILE-042,8,Completed
WMS-00394-0,SH-00394,W-LON,ASN Received,2026-06-08T17:45,UT-BOILE-005,23,Exception
WMS-00394-1,SH-00394,W-GLA,Goods Received,2026-06-08T19:44,UT-BOILE-005,16,Completed
WMS-00394-2,SH-00394,W-GLA,Putaway Completed,2026-06-08T21:22,UT-BOILE-005,20,Open
WMS-00394-3,SH-00394,W-COV,Stock Adjustment,2026-06-08T23:46,UT-BOILE-005,15,Exception
WMS-00394-4,SH-00394,W-MAN,Pick Started,2026-06-09T01:14,UT-BOILE-005,1,Open
WMS-00395-0,SH-00395,W-MAN,ASN Received,2026-06-03T14:35,UT-BOILE-028,3,Exception
WMS-00395-1,SH-00395,W-GLA,Goods Received,2026-06-03T16:30,UT-BOILE-028,18,Completed
WMS-00395-2,SH-00395,W-LON,Putaway Completed,2026-06-03T18:42,UT-BOILE-028,3,Exception
WMS-00396-0,SH-00396,W-COV,ASN Received,2026-06-08T09:47,UT-EV-008,8,Open
WMS-00396-1,SH-00396,W-GLA,Goods Received,2026-06-08T11:49,UT-EV-008,8,Exception
WMS-00396-2,SH-00396,W-MAN,Putaway Completed,2026-06-08T13:55,UT-EV-008,8,Exception
WMS-00397-0,SH-00397,W-LON,ASN Received,2026-06-09T14:55,UT-EV-010,8,Open
WMS-00397-1,SH-00397,W-COV,Goods Received,2026-06-09T16:51,UT-EV-010,5,Open
WMS-00397-2,SH-00397,W-MAN,Putaway Completed,2026-06-09T18:17,UT-EV-010,11,Open
WMS-00397-3,SH-00397,W-MAN,Stock Adjustment,2026-06-09T20:51,UT-EV-010,8,Open
WMS-00397-4,SH-00397,W-GLA,Pick Started,2026-06-09T22:43,UT-EV-010,13,Open
WMS-00397-5,SH-00397,W-LON,Pick Completed,2026-06-10T00:39,UT-EV-010,16,Open
WMS-00398-0,SH-00398,W-MAN,ASN Received,2026-06-10T17:16,UT-SENSO-068,22,Open
WMS-00398-1,SH-00398,W-MAN,Goods Received,2026-06-10T19:04,UT-SENSO-068,5,Exception
WMS-00398-2,SH-00398,W-COV,Putaway Completed,2026-06-10T21:19,UT-SENSO-068,14,Exception
WMS-00398-3,SH-00398,W-GLA,Stock Adjustment,2026-06-10T23:57,UT-SENSO-068,1,Completed
WMS-00398-4,SH-00398,W-MAN,Pick Started,2026-06-11T01:50,UT-SENSO-068,7,Open
WMS-00398-5,SH-00398,W-LON,Pick Completed,2026-06-11T03:29,UT-SENSO-068,18,Exception
WMS-00398-6,SH-00398,W-COV,Pack Completed,2026-06-11T05:18,UT-SENSO-068,12,Open
WMS-00399-0,SH-00399,W-COV,ASN Received,2026-06-12T09:08,UT-EV-073,5,Completed
WMS-00399-1,SH-00399,W-COV,Goods Received,2026-06-12T11:57,UT-EV-073,24,Exception
WMS-00399-2,SH-00399,W-GLA,Putaway Completed,2026-06-12T13:32,UT-EV-073,9,Completed
WMS-00400-0,SH-00400,W-COV,ASN Received,2026-06-07T11:52,UT-VALVE-033,21,Completed
WMS-00400-1,SH-00400,W-COV,Goods Received,2026-06-07T13:06,UT-VALVE-033,11,Open
WMS-00400-2,SH-00400,W-LON,Putaway Completed,2026-06-07T15:07,UT-VALVE-033,16,Open
WMS-00400-3,SH-00400,W-COV,Stock Adjustment,2026-06-07T17:34,UT-VALVE-033,2,Completed
WMS-00400-4,SH-00400,W-COV,Pick Started,2026-06-07T19:18,UT-VALVE-033,9,Exception
WMS-00401-0,SH-00401,W-LON,ASN Received,2026-06-09T11:50,UT-EV-008,22,Completed
WMS-00401-1,SH-00401,W-LON,Goods Received,2026-06-09T13:57,UT-EV-008,20,Exception
WMS-00401-2,SH-00401,W-MAN,Putaway Completed,2026-06-09T15:30,UT-EV-008,23,Completed
WMS-00401-3,SH-00401,W-LON,Stock Adjustment,2026-06-09T17:05,UT-EV-008,4,Open
WMS-00402-0,SH-00402,W-MAN,ASN Received,2026-06-14T09:37,UT-VALVE-050,21,Exception
WMS-00402-1,SH-00402,W-MAN,Goods Received,2026-06-14T11:18,UT-VALVE-050,6,Open
WMS-00402-2,SH-00402,W-LON,Putaway Completed,2026-06-14T13:42,UT-VALVE-050,5,Completed
WMS-00402-3,SH-00402,W-LON,Stock Adjustment,2026-06-14T15:57,UT-VALVE-050,23,Open
WMS-00403-0,SH-00403,W-COV,ASN Received,2026-06-11T16:34,UT-SENSO-072,19,Open
WMS-00403-1,SH-00403,W-MAN,Goods Received,2026-06-11T18:56,UT-SENSO-072,24,Completed
WMS-00403-2,SH-00403,W-LON,Putaway Completed,2026-06-11T20:48,UT-SENSO-072,8,Exception
WMS-00403-3,SH-00403,W-MAN,Stock Adjustment,2026-06-11T22:30,UT-SENSO-072,16,Open
WMS-00404-0,SH-00404,W-LON,ASN Received,2026-06-10T10:25,UT-METER-015,15,Open
WMS-00404-1,SH-00404,W-GLA,Goods Received,2026-06-10T12:02,UT-METER-015,20,Exception
WMS-00404-2,SH-00404,W-LON,Putaway Completed,2026-06-10T14:33,UT-METER-015,8,Completed
WMS-00404-3,SH-00404,W-GLA,Stock Adjustment,2026-06-10T16:49,UT-METER-015,9,Completed
WMS-00404-4,SH-00404,W-COV,Pick Started,2026-06-10T18:39,UT-METER-015,23,Open
WMS-00405-0,SH-00405,W-LON,ASN Received,2026-06-13T18:22,UT-BOILE-021,18,Exception
WMS-00405-1,SH-00405,W-MAN,Goods Received,2026-06-13T20:42,UT-BOILE-021,9,Open
WMS-00405-2,SH-00405,W-GLA,Putaway Completed,2026-06-13T22:38,UT-BOILE-021,15,Exception
WMS-00405-3,SH-00405,W-MAN,Stock Adjustment,2026-06-14T00:14,UT-BOILE-021,11,Open
WMS-00406-0,SH-00406,W-LON,ASN Received,2026-06-12T15:42,UT-VALVE-065,5,Open
WMS-00406-1,SH-00406,W-COV,Goods Received,2026-06-12T17:02,UT-VALVE-065,2,Exception
WMS-00406-2,SH-00406,W-MAN,Putaway Completed,2026-06-12T19:01,UT-VALVE-065,18,Open
WMS-00406-3,SH-00406,W-COV,Stock Adjustment,2026-06-12T21:05,UT-VALVE-065,10,Exception
WMS-00406-4,SH-00406,W-LON,Pick Started,2026-06-12T23:50,UT-VALVE-065,1,Open
WMS-00406-5,SH-00406,W-COV,Pick Completed,2026-06-13T01:37,UT-VALVE-065,1,Exception
WMS-00406-6,SH-00406,W-GLA,Pack Completed,2026-06-13T03:17,UT-VALVE-065,7,Completed
WMS-00406-7,SH-00406,W-LON,Shipment Created,2026-06-13T05:56,UT-VALVE-065,4,Open
WMS-00407-0,SH-00407,W-MAN,ASN Received,2026-06-21T11:03,UT-BOILE-026,9,Exception
WMS-00407-1,SH-00407,W-MAN,Goods Received,2026-06-21T13:40,UT-BOILE-026,15,Open
WMS-00407-2,SH-00407,W-LON,Putaway Completed,2026-06-21T15:05,UT-BOILE-026,8,Open
WMS-00407-3,SH-00407,W-LON,Stock Adjustment,2026-06-21T17:10,UT-BOILE-026,18,Exception
WMS-00407-4,SH-00407,W-COV,Pick Started,2026-06-21T19:32,UT-BOILE-026,3,Completed
WMS-00407-5,SH-00407,W-MAN,Pick Completed,2026-06-21T21:43,UT-BOILE-026,21,Open
WMS-00407-6,SH-00407,W-COV,Pack Completed,2026-06-21T23:22,UT-BOILE-026,19,Open
WMS-00408-0,SH-00408,W-COV,ASN Received,2026-06-01T13:32,UT-PUMP-090,16,Open
WMS-00408-1,SH-00408,W-LON,Goods Received,2026-06-01T15:55,UT-PUMP-090,5,Exception
WMS-00408-2,SH-00408,W-MAN,Putaway Completed,2026-06-01T17:26,UT-PUMP-090,8,Open
WMS-00408-3,SH-00408,W-GLA,Stock Adjustment,2026-06-01T19:01,UT-PUMP-090,3,Exception
WMS-00408-4,SH-00408,W-LON,Pick Started,2026-06-01T21:56,UT-PUMP-090,21,Completed
WMS-00408-5,SH-00408,W-LON,Pick Completed,2026-06-01T23:59,UT-PUMP-090,13,Completed
WMS-00409-0,SH-00409,W-MAN,ASN Received,2026-06-14T14:58,UT-BOILE-021,18,Open
WMS-00409-1,SH-00409,W-COV,Goods Received,2026-06-14T16:20,UT-BOILE-021,1,Completed
WMS-00409-2,SH-00409,W-GLA,Putaway Completed,2026-06-14T18:07,UT-BOILE-021,15,Completed
WMS-00410-0,SH-00410,W-COV,ASN Received,2026-06-19T09:06,UT-PUMP-043,24,Completed
WMS-00410-1,SH-00410,W-GLA,Goods Received,2026-06-19T11:40,UT-PUMP-043,1,Completed
WMS-00410-2,SH-00410,W-LON,Putaway Completed,2026-06-19T13:53,UT-PUMP-043,21,Completed
WMS-00411-0,SH-00411,W-GLA,ASN Received,2026-06-13T18:57,UT-BOILE-036,14,Exception
WMS-00411-1,SH-00411,W-LON,Goods Received,2026-06-13T20:16,UT-BOILE-036,2,Exception
WMS-00411-2,SH-00411,W-LON,Putaway Completed,2026-06-13T22:34,UT-BOILE-036,16,Completed
WMS-00411-3,SH-00411,W-GLA,Stock Adjustment,2026-06-14T00:41,UT-BOILE-036,10,Open
WMS-00411-4,SH-00411,W-GLA,Pick Started,2026-06-14T02:14,UT-BOILE-036,9,Open
WMS-00411-5,SH-00411,W-COV,Pick Completed,2026-06-14T04:17,UT-BOILE-036,13,Exception
WMS-00411-6,SH-00411,W-LON,Pack Completed,2026-06-14T06:57,UT-BOILE-036,18,Exception
WMS-00411-7,SH-00411,W-LON,Shipment Created,2026-06-14T08:22,UT-BOILE-036,17,Completed
WMS-00412-0,SH-00412,W-MAN,ASN Received,2026-06-10T16:55,UT-EV-035,24,Open
WMS-00412-1,SH-00412,W-GLA,Goods Received,2026-06-10T18:55,UT-EV-035,18,Completed
WMS-00412-2,SH-00412,W-GLA,Putaway Completed,2026-06-10T20:01,UT-EV-035,24,Open
WMS-00412-3,SH-00412,W-GLA,Stock Adjustment,2026-06-10T22:51,UT-EV-035,2,Open
WMS-00412-4,SH-00412,W-COV,Pick Started,2026-06-11T00:38,UT-EV-035,6,Exception
WMS-00413-0,SH-00413,W-MAN,ASN Received,2026-06-01T08:35,UT-SENSO-052,4,Open
WMS-00413-1,SH-00413,W-MAN,Goods Received,2026-06-01T10:21,UT-SENSO-052,8,Completed
WMS-00413-2,SH-00413,W-MAN,Putaway Completed,2026-06-01T12:58,UT-SENSO-052,15,Exception
WMS-00414-0,SH-00414,W-GLA,ASN Received,2026-06-08T15:40,UT-PUMP-088,14,Completed
WMS-00414-1,SH-00414,W-COV,Goods Received,2026-06-08T17:37,UT-PUMP-088,8,Open
WMS-00414-2,SH-00414,W-COV,Putaway Completed,2026-06-08T19:05,UT-PUMP-088,16,Exception
WMS-00415-0,SH-00415,W-MAN,ASN Received,2026-06-08T15:05,UT-PUMP-045,20,Open
WMS-00415-1,SH-00415,W-MAN,Goods Received,2026-06-08T17:01,UT-PUMP-045,8,Exception
WMS-00415-2,SH-00415,W-GLA,Putaway Completed,2026-06-08T19:04,UT-PUMP-045,14,Exception
WMS-00415-3,SH-00415,W-LON,Stock Adjustment,2026-06-08T21:03,UT-PUMP-045,10,Open
WMS-00415-4,SH-00415,W-COV,Pick Started,2026-06-08T23:45,UT-PUMP-045,11,Exception
WMS-00415-5,SH-00415,W-MAN,Pick Completed,2026-06-09T01:58,UT-PUMP-045,5,Exception
WMS-00416-0,SH-00416,W-GLA,ASN Received,2026-06-04T10:18,UT-METER-054,19,Completed
WMS-00416-1,SH-00416,W-GLA,Goods Received,2026-06-04T12:40,UT-METER-054,9,Completed
WMS-00416-2,SH-00416,W-COV,Putaway Completed,2026-06-04T14:33,UT-METER-054,23,Completed
WMS-00417-0,SH-00417,W-MAN,ASN Received,2026-06-20T13:25,UT-METER-039,19,Completed
WMS-00417-1,SH-00417,W-GLA,Goods Received,2026-06-20T15:28,UT-METER-039,7,Exception
WMS-00417-2,SH-00417,W-LON,Putaway Completed,2026-06-20T17:27,UT-METER-039,16,Completed
WMS-00417-3,SH-00417,W-COV,Stock Adjustment,2026-06-20T19:22,UT-METER-039,5,Exception
WMS-00417-4,SH-00417,W-LON,Pick Started,2026-06-20T21:31,UT-METER-039,1,Open
WMS-00417-5,SH-00417,W-GLA,Pick Completed,2026-06-20T23:22,UT-METER-039,20,Exception
WMS-00417-6,SH-00417,W-COV,Pack Completed,2026-06-21T01:23,UT-METER-039,7,Completed
WMS-00418-0,SH-00418,W-MAN,ASN Received,2026-06-01T10:15,UT-BOILE-036,14,Exception
WMS-00418-1,SH-00418,W-COV,Goods Received,2026-06-01T12:02,UT-BOILE-036,3,Completed
WMS-00418-2,SH-00418,W-MAN,Putaway Completed,2026-06-01T14:28,UT-BOILE-036,6,Completed
WMS-00418-3,SH-00418,W-COV,Stock Adjustment,2026-06-01T16:55,UT-BOILE-036,11,Completed
WMS-00418-4,SH-00418,W-MAN,Pick Started,2026-06-01T18:15,UT-BOILE-036,9,Open
WMS-00418-5,SH-00418,W-COV,Pick Completed,2026-06-01T20:06,UT-BOILE-036,18,Open
WMS-00418-6,SH-00418,W-MAN,Pack Completed,2026-06-01T22:09,UT-BOILE-036,1,Completed
WMS-00419-0,SH-00419,W-GLA,ASN Received,2026-06-12T11:44,UT-PUMP-069,23,Completed
WMS-00419-1,SH-00419,W-COV,Goods Received,2026-06-12T13:30,UT-PUMP-069,1,Open
WMS-00419-2,SH-00419,W-COV,Putaway Completed,2026-06-12T15:27,UT-PUMP-069,8,Open
WMS-00420-0,SH-00420,W-LON,ASN Received,2026-06-20T13:48,UT-EV-047,5,Open
WMS-00420-1,SH-00420,W-MAN,Goods Received,2026-06-20T15:37,UT-EV-047,12,Open
WMS-00420-2,SH-00420,W-COV,Putaway Completed,2026-06-20T17:08,UT-EV-047,24,Open
WMS-00420-3,SH-00420,W-LON,Stock Adjustment,2026-06-20T19:59,UT-EV-047,15,Exception
WMS-00420-4,SH-00420,W-MAN,Pick Started,2026-06-20T21:01,UT-EV-047,12,Open
WMS-00420-5,SH-00420,W-LON,Pick Completed,2026-06-20T23:13,UT-EV-047,15,Completed
WMS-00420-6,SH-00420,W-MAN,Pack Completed,2026-06-21T01:34,UT-EV-047,17,Open
WMS-00420-7,SH-00420,W-GLA,Shipment Created,2026-06-21T03:52,UT-EV-047,2,Completed
WMS-00421-0,SH-00421,W-LON,ASN Received,2026-06-13T09:59,UT-PUMP-018,1,Completed
WMS-00421-1,SH-00421,W-LON,Goods Received,2026-06-13T11:35,UT-PUMP-018,18,Completed
WMS-00421-2,SH-00421,W-COV,Putaway Completed,2026-06-13T13:01,UT-PUMP-018,9,Exception
WMS-00421-3,SH-00421,W-MAN,Stock Adjustment,2026-06-13T15:31,UT-PUMP-018,22,Exception
WMS-00421-4,SH-00421,W-MAN,Pick Started,2026-06-13T17:25,UT-PUMP-018,24,Completed
WMS-00421-5,SH-00421,W-COV,Pick Completed,2026-06-13T19:48,UT-PUMP-018,12,Exception
WMS-00421-6,SH-00421,W-MAN,Pack Completed,2026-06-13T21:47,UT-PUMP-018,5,Exception
WMS-00422-0,SH-00422,W-LON,ASN Received,2026-06-16T08:39,UT-METER-015,20,Completed
WMS-00422-1,SH-00422,W-GLA,Goods Received,2026-06-16T10:10,UT-METER-015,5,Completed
WMS-00422-2,SH-00422,W-LON,Putaway Completed,2026-06-16T12:07,UT-METER-015,4,Open
WMS-00422-3,SH-00422,W-LON,Stock Adjustment,2026-06-16T14:50,UT-METER-015,11,Open
WMS-00422-4,SH-00422,W-GLA,Pick Started,2026-06-16T16:33,UT-METER-015,24,Completed
WMS-00423-0,SH-00423,W-COV,ASN Received,2026-06-01T14:07,UT-SENSO-080,7,Exception
WMS-00423-1,SH-00423,W-COV,Goods Received,2026-06-01T16:31,UT-SENSO-080,3,Open
WMS-00423-2,SH-00423,W-LON,Putaway Completed,2026-06-01T18:22,UT-SENSO-080,7,Exception
WMS-00423-3,SH-00423,W-MAN,Stock Adjustment,2026-06-01T20:07,UT-SENSO-080,13,Completed
WMS-00423-4,SH-00423,W-MAN,Pick Started,2026-06-01T22:26,UT-SENSO-080,4,Completed
WMS-00423-5,SH-00423,W-COV,Pick Completed,2026-06-02T00:30,UT-SENSO-080,20,Exception
WMS-00423-6,SH-00423,W-GLA,Pack Completed,2026-06-02T02:17,UT-SENSO-080,19,Completed
WMS-00423-7,SH-00423,W-COV,Shipment Created,2026-06-02T04:19,UT-SENSO-080,23,Exception
WMS-00424-0,SH-00424,W-MAN,ASN Received,2026-06-20T13:45,UT-BOILE-032,7,Open
WMS-00424-1,SH-00424,W-COV,Goods Received,2026-06-20T15:07,UT-BOILE-032,23,Exception
WMS-00424-2,SH-00424,W-LON,Putaway Completed,2026-06-20T17:14,UT-BOILE-032,19,Exception
WMS-00425-0,SH-00425,W-MAN,ASN Received,2026-06-07T16:13,UT-PUMP-046,20,Open
WMS-00425-1,SH-00425,W-MAN,Goods Received,2026-06-07T18:59,UT-PUMP-046,14,Open
WMS-00425-2,SH-00425,W-COV,Putaway Completed,2026-06-07T20:30,UT-PUMP-046,23,Completed
WMS-00426-0,SH-00426,W-GLA,ASN Received,2026-06-10T08:15,UT-VALVE-062,12,Completed
WMS-00426-1,SH-00426,W-GLA,Goods Received,2026-06-10T10:28,UT-VALVE-062,14,Open
WMS-00426-2,SH-00426,W-COV,Putaway Completed,2026-06-10T12:07,UT-VALVE-062,22,Exception
WMS-00426-3,SH-00426,W-LON,Stock Adjustment,2026-06-10T14:42,UT-VALVE-062,3,Open
WMS-00427-0,SH-00427,W-LON,ASN Received,2026-06-04T12:27,UT-BOILE-036,19,Exception
WMS-00427-1,SH-00427,W-LON,Goods Received,2026-06-04T14:38,UT-BOILE-036,6,Completed
WMS-00427-2,SH-00427,W-GLA,Putaway Completed,2026-06-04T16:14,UT-BOILE-036,8,Exception
WMS-00427-3,SH-00427,W-LON,Stock Adjustment,2026-06-04T18:05,UT-BOILE-036,19,Open
WMS-00427-4,SH-00427,W-COV,Pick Started,2026-06-04T20:53,UT-BOILE-036,3,Exception
WMS-00427-5,SH-00427,W-MAN,Pick Completed,2026-06-04T22:38,UT-BOILE-036,22,Completed
WMS-00427-6,SH-00427,W-MAN,Pack Completed,2026-06-05T00:50,UT-BOILE-036,10,Completed
WMS-00427-7,SH-00427,W-GLA,Shipment Created,2026-06-05T02:41,UT-BOILE-036,21,Completed
WMS-00428-0,SH-00428,W-COV,ASN Received,2026-06-06T16:36,UT-METER-001,12,Completed
WMS-00428-1,SH-00428,W-GLA,Goods Received,2026-06-06T18:38,UT-METER-001,9,Open
WMS-00428-2,SH-00428,W-COV,Putaway Completed,2026-06-06T20:15,UT-METER-001,19,Open
WMS-00428-3,SH-00428,W-LON,Stock Adjustment,2026-06-06T22:18,UT-METER-001,11,Completed
WMS-00428-4,SH-00428,W-GLA,Pick Started,2026-06-07T00:38,UT-METER-001,4,Open
WMS-00429-0,SH-00429,W-GLA,ASN Received,2026-06-15T09:39,UT-PUMP-043,15,Completed
WMS-00429-1,SH-00429,W-COV,Goods Received,2026-06-15T11:01,UT-PUMP-043,7,Exception
WMS-00429-2,SH-00429,W-GLA,Putaway Completed,2026-06-15T13:50,UT-PUMP-043,23,Open
WMS-00430-0,SH-00430,W-GLA,ASN Received,2026-06-12T14:19,UT-METER-044,2,Completed
